diseaseCode,diseaseName,originMunicipality,originUf,destMunicipality,destUf,travelType,admissions
G35,Esclerose Multipla,420820,SC,420820,SC,Mesmo municipio,2
G35,Esclerose Multipla,420845,SC,420910,SC,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,420890,SC,420890,SC,Mesmo municipio,7
G35,Esclerose Multipla,420890,SC,500270,MS,Outra UF,2
G35,Esclerose Multipla,420910,SC,420910,SC,Mesmo municipio,10
G35,Esclerose Multipla,420930,SC,420930,SC,Mesmo municipio,4
G35,Esclerose Multipla,420940,SC,421870,SC,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,421130,SC,420820,SC,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,421180,SC,420540,SC,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,421180,SC,420900,SC,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,421190,SC,420540,SC,"Outro municipio, mesma UF",46
G35,Esclerose Multipla,421280,SC,420910,SC,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,421320,SC,420240,SC,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,421320,SC,421320,SC,Mesmo municipio,1
G35,Esclerose Multipla,421370,SC,421480,SC,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,421400,SC,421400,SC,Mesmo municipio,1
G35,Esclerose Multipla,421540,SC,421540,SC,Mesmo municipio,1
G35,Esclerose Multipla,421570,SC,420540,SC,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,421580,SC,420890,SC,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,421630,SC,420540,SC,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,421650,SC,420930,SC,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,421660,SC,420540,SC,"Outro municipio, mesma UF",21
G35,Esclerose Multipla,421660,SC,421660,SC,Mesmo municipio,2
G35,Esclerose Multipla,421680,SC,420540,SC,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,421740,SC,420890,SC,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,421770,SC,420540,SC,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,421800,SC,420540,SC,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,421800,SC,421660,SC,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,421825,SC,420540,SC,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,421950,SC,420420,SC,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,430040,RS,432240,RS,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,430060,RS,431490,RS,"Outro municipio, mesma UF",4
G35,Esclerose Multipla,430060,RS,432300,RS,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,430080,RS,430080,RS,Mesmo municipio,2
G35,Esclerose Multipla,430160,RS,430160,RS,Mesmo municipio,1
G35,Esclerose Multipla,430190,RS,431490,RS,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,430210,RS,430210,RS,Mesmo municipio,1
G35,Esclerose Multipla,430300,RS,430300,RS,Mesmo municipio,1
G35,Esclerose Multipla,430310,RS,431490,RS,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,430310,RS,432300,RS,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,430340,RS,430850,RS,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,430350,RS,430350,RS,Mesmo municipio,1
G35,Esclerose Multipla,430450,RS,430450,RS,Mesmo municipio,2
G35,Esclerose Multipla,430460,RS,430460,RS,Mesmo municipio,4
G35,Esclerose Multipla,430460,RS,431490,RS,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,430463,RS,430463,RS,Mesmo municipio,1
G35,Esclerose Multipla,430466,RS,431560,RS,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,430470,RS,430470,RS,Mesmo municipio,4
G35,Esclerose Multipla,430480,RS,430480,RS,Mesmo municipio,1
G35,Esclerose Multipla,430510,RS,430510,RS,Mesmo municipio,15
G35,Esclerose Multipla,430510,RS,431490,RS,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,430520,RS,430520,RS,Mesmo municipio,1
G35,Esclerose Multipla,430640,RS,430460,RS,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,430693,RS,431750,RS,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,430697,RS,430890,RS,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,430700,RS,430700,RS,Mesmo municipio,6
G35,Esclerose Multipla,430705,RS,431410,RS,"Outro municipio, mesma UF",4
G35,Esclerose Multipla,430750,RS,431410,RS,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,430755,RS,430700,RS,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,430770,RS,431490,RS,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,430780,RS,430780,RS,Mesmo municipio,1
G35,Esclerose Multipla,430783,RS,431750,RS,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,430920,RS,430920,RS,Mesmo municipio,1
G35,Esclerose Multipla,430920,RS,431490,RS,"Outro municipio, mesma UF",10
G35,Esclerose Multipla,431010,RS,431490,RS,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,431020,RS,431020,RS,Mesmo municipio,1
G35,Esclerose Multipla,431033,RS,431490,RS,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,431080,RS,431080,RS,Mesmo municipio,1
G35,Esclerose Multipla,431120,RS,431120,RS,Mesmo municipio,1
G35,Esclerose Multipla,431140,RS,431140,RS,Mesmo municipio,7
G35,Esclerose Multipla,431180,RS,431410,RS,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,431213,RS,431410,RS,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,431240,RS,431240,RS,Mesmo municipio,1
G35,Esclerose Multipla,431306,RS,431490,RS,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,431320,RS,431320,RS,Mesmo municipio,2
G35,Esclerose Multipla,431330,RS,431330,RS,Mesmo municipio,1
G35,Esclerose Multipla,431340,RS,431340,RS,Mesmo municipio,1
G35,Esclerose Multipla,431350,RS,431490,RS,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,431390,RS,431390,RS,Mesmo municipio,1
G35,Esclerose Multipla,431405,RS,431405,RS,Mesmo municipio,1
G35,Esclerose Multipla,431410,RS,431410,RS,Mesmo municipio,5
G35,Esclerose Multipla,431440,RS,431440,RS,Mesmo municipio,7
G35,Esclerose Multipla,431470,RS,431470,RS,Mesmo municipio,1
G35,Esclerose Multipla,431490,RS,431490,RS,Mesmo municipio,44
G35,Esclerose Multipla,431515,RS,431140,RS,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,431550,RS,431550,RS,Mesmo municipio,1
G35,Esclerose Multipla,431560,RS,431560,RS,Mesmo municipio,5
G35,Esclerose Multipla,431570,RS,431570,RS,Mesmo municipio,1
G35,Esclerose Multipla,431660,RS,431410,RS,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,431680,RS,431680,RS,Mesmo municipio,2
G35,Esclerose Multipla,431690,RS,431690,RS,Mesmo municipio,1
G35,Esclerose Multipla,431730,RS,431560,RS,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,431730,RS,431730,RS,Mesmo municipio,2
G35,Esclerose Multipla,431740,RS,431690,RS,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,431750,RS,431490,RS,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,431750,RS,431750,RS,Mesmo municipio,9
G35,Esclerose Multipla,431800,RS,431800,RS,Mesmo municipio,1
G35,Esclerose Multipla,431830,RS,431830,RS,Mesmo municipio,1
G35,Esclerose Multipla,431850,RS,431440,RS,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,431860,RS,431410,RS,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,431980,RS,431690,RS,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,432000,RS,431490,RS,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,432000,RS,432000,RS,Mesmo municipio,1
G35,Esclerose Multipla,432057,RS,431720,RS,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,432057,RS,431750,RS,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,432120,RS,431490,RS,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,432135,RS,430463,RS,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,432160,RS,430463,RS,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,432160,RS,431490,RS,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,432180,RS,431720,RS,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,432200,RS,431490,RS,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,432250,RS,430510,RS,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,432250,RS,432250,RS,Mesmo municipio,2
G35,Esclerose Multipla,432300,RS,431490,RS,"Outro municipio, mesma UF",3
G35,Esclerose Multipla,432310,RS,430850,RS,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,500150,MS,310620,MG,Outra UF,3
G35,Esclerose Multipla,500270,MS,500270,MS,Mesmo municipio,11
G35,Esclerose Multipla,500295,MS,500270,MS,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,500370,MS,500370,MS,Mesmo municipio,1
G35,Esclerose Multipla,500450,MS,500370,MS,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,500660,MS,500270,MS,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,500660,MS,500370,MS,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,500769,MS,500769,MS,Mesmo municipio,1
G35,Esclerose Multipla,500830,MS,500830,MS,Mesmo municipio,2
G35,Esclerose Multipla,510250,MT,510250,MT,Mesmo municipio,3
G35,Esclerose Multipla,510250,MT,510340,MT,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,510340,MT,510340,MT,Mesmo municipio,1
G35,Esclerose Multipla,510350,MT,510340,MT,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,510525,MT,510340,MT,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,510630,MT,510630,MT,Mesmo municipio,1
G35,Esclerose Multipla,510642,MT,510340,MT,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,510665,MT,510180,MT,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,510704,MT,510704,MT,Mesmo municipio,1
G35,Esclerose Multipla,510760,MT,510180,MT,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,510760,MT,510760,MT,Mesmo municipio,1
G35,Esclerose Multipla,510840,MT,510340,MT,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,520030,GO,520870,GO,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,520110,GO,520110,GO,Mesmo municipio,1
G35,Esclerose Multipla,520110,GO,520870,GO,"Outro municipio, mesma UF",4
G35,Esclerose Multipla,520140,GO,520140,GO,Mesmo municipio,1
G35,Esclerose Multipla,520140,GO,520870,GO,"Outro municipio, mesma UF",10
G35,Esclerose Multipla,520330,GO,520870,GO,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,520510,GO,520510,GO,Mesmo municipio,1
G35,Esclerose Multipla,520620,GO,520620,GO,Mesmo municipio,1
G35,Esclerose Multipla,520640,GO,520640,GO,Mesmo municipio,1
G35,Esclerose Multipla,520680,GO,520870,GO,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,520870,GO,520870,GO,Mesmo municipio,24
G35,Esclerose Multipla,520970,GO,520870,GO,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,521000,GO,520870,GO,"Outro municipio, mesma UF",3
G35,Esclerose Multipla,521010,GO,520870,GO,"Outro municipio, mesma UF",2
G35,Esclerose Multipla,521040,GO,520870,GO,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,521120,GO,520870,GO,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,521150,GO,520870,GO,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,521150,GO,521150,GO,Mesmo municipio,1
G35,Esclerose Multipla,521180,GO,520870,GO,"Outro municipio, mesma UF",3
G35,Esclerose Multipla,521180,GO,521180,GO,Mesmo municipio,1
G35,Esclerose Multipla,521190,GO,520870,GO,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,521280,GO,522160,GO,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,521305,GO,521560,GO,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,521380,GO,520870,GO,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,521523,GO,530010,DF,Outra UF,1
G35,Esclerose Multipla,521630,GO,521630,GO,Mesmo municipio,1
G35,Esclerose Multipla,521800,GO,521800,GO,Mesmo municipio,1
G35,Esclerose Multipla,521850,GO,521850,GO,Mesmo municipio,1
G35,Esclerose Multipla,521860,GO,521860,GO,Mesmo municipio,1
G35,Esclerose Multipla,521880,GO,521880,GO,Mesmo municipio,3
G35,Esclerose Multipla,521973,GO,520870,GO,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,522010,GO,522010,GO,Mesmo municipio,1
G35,Esclerose Multipla,522045,GO,520870,GO,"Outro municipio, mesma UF",3
G35,Esclerose Multipla,522140,GO,520870,GO,"Outro municipio, mesma UF",1
G35,Esclerose Multipla,522140,GO,522140,GO,Mesmo municipio,1
G35,Esclerose Multipla,522160,GO,522160,GO,Mesmo municipio,1
G35,Esclerose Multipla,530010,DF,530010,DF,Mesmo municipio,19
G700,Miastenia Gravis,110002,RO,110002,RO,Mesmo municipio,1
G700,Miastenia Gravis,110010,RO,110020,RO,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,110011,RO,110020,RO,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,110020,RO,110020,RO,Mesmo municipio,2
G700,Miastenia Gravis,120020,AC,130260,AM,Outra UF,1
G700,Miastenia Gravis,120045,AC,120040,AC,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,130002,AM,130420,AM,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,130120,AM,130120,AM,Mesmo municipio,1
G700,Miastenia Gravis,130250,AM,130250,AM,Mesmo municipio,2
G700,Miastenia Gravis,130250,AM,130260,AM,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,130260,AM,130260,AM,Mesmo municipio,25
G700,Miastenia Gravis,130340,AM,130260,AM,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,130353,AM,130260,AM,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,140010,RR,140010,RR,Mesmo municipio,2
G700,Miastenia Gravis,140017,RR,140010,RR,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,150020,PA,150020,PA,Mesmo municipio,1
G700,Miastenia Gravis,150060,PA,150060,PA,Mesmo municipio,1
G700,Miastenia Gravis,150080,PA,150140,PA,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,150140,PA,150140,PA,Mesmo municipio,4
G700,Miastenia Gravis,150150,PA,150140,PA,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,150170,PA,150140,PA,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,150180,PA,150180,PA,Mesmo municipio,1
G700,Miastenia Gravis,150240,PA,150140,PA,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,150293,PA,150293,PA,Mesmo municipio,2
G700,Miastenia Gravis,150360,PA,150360,PA,Mesmo municipio,1
G700,Miastenia Gravis,150442,PA,150140,PA,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,150470,PA,150140,PA,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,150480,PA,150480,PA,Mesmo municipio,3
G700,Miastenia Gravis,150497,PA,150497,PA,Mesmo municipio,1
G700,Miastenia Gravis,150613,PA,150613,PA,Mesmo municipio,1
G700,Miastenia Gravis,150660,PA,150140,PA,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,150680,PA,150680,PA,Mesmo municipio,3
G700,Miastenia Gravis,150805,PA,150805,PA,Mesmo municipio,1
G700,Miastenia Gravis,150808,PA,150613,PA,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,150810,PA,150810,PA,Mesmo municipio,1
G700,Miastenia Gravis,160030,AP,160030,AP,Mesmo municipio,3
G700,Miastenia Gravis,160050,AP,160030,AP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,160050,AP,160050,AP,Mesmo municipio,1
G700,Miastenia Gravis,160053,AP,160030,AP,"Outro municipio, mesma UF",6
G700,Miastenia Gravis,170210,TO,530010,DF,Outra UF,1
G700,Miastenia Gravis,170240,TO,170240,TO,Mesmo municipio,7
G700,Miastenia Gravis,170555,TO,170240,TO,"Outro municipio, mesma UF",4
G700,Miastenia Gravis,170560,TO,170240,TO,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,170730,TO,170950,TO,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,171190,TO,171610,TO,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,171215,TO,170240,TO,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,171515,TO,170240,TO,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,171750,TO,171750,TO,Mesmo municipio,2
G700,Miastenia Gravis,210005,MA,210005,MA,Mesmo municipio,2
G700,Miastenia Gravis,210080,MA,210640,MA,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,210095,MA,210530,MA,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,210177,MA,210177,MA,Mesmo municipio,18
G700,Miastenia Gravis,210255,MA,210900,MA,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,210275,MA,211130,MA,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,210300,MA,210300,MA,Mesmo municipio,2
G700,Miastenia Gravis,210405,MA,210405,MA,Mesmo municipio,3
G700,Miastenia Gravis,210460,MA,210460,MA,Mesmo municipio,1
G700,Miastenia Gravis,210480,MA,210480,MA,Mesmo municipio,1
G700,Miastenia Gravis,210542,MA,210542,MA,Mesmo municipio,1
G700,Miastenia Gravis,210750,MA,211130,MA,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,210810,MA,211130,MA,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,210975,MA,210910,MA,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,211050,MA,211050,MA,Mesmo municipio,2
G700,Miastenia Gravis,211065,MA,211130,MA,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,211110,MA,211130,MA,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,211120,MA,211130,MA,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,211130,MA,211130,MA,Mesmo municipio,11
G700,Miastenia Gravis,211240,MA,211130,MA,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,220260,PI,221100,PI,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,220290,PI,221100,PI,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,220327,PI,220800,PI,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,220390,PI,220390,PI,Mesmo municipio,8
G700,Miastenia Gravis,220410,PI,220390,PI,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,220530,PI,220390,PI,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,220600,PI,220390,PI,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,220672,PI,221100,PI,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,221100,PI,221100,PI,Mesmo municipio,7
G700,Miastenia Gravis,230100,CE,230440,CE,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,230350,CE,230440,CE,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,230370,CE,230440,CE,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,230420,CE,230730,CE,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,230440,CE,230440,CE,Mesmo municipio,7
G700,Miastenia Gravis,230470,CE,231290,CE,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,230490,CE,230440,CE,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,230495,CE,230440,CE,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,230550,CE,230730,CE,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,230560,CE,230440,CE,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,230580,CE,230440,CE,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,230630,CE,230440,CE,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,230640,CE,230440,CE,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,230670,CE,230440,CE,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,230730,CE,230730,CE,Mesmo municipio,1
G700,Miastenia Gravis,230765,CE,230440,CE,"Outro municipio, mesma UF",3
G700,Miastenia Gravis,230840,CE,230730,CE,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,230960,CE,230440,CE,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,231025,CE,231025,CE,Mesmo municipio,1
G700,Miastenia Gravis,231110,CE,230730,CE,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,231180,CE,231180,CE,Mesmo municipio,1
G700,Miastenia Gravis,231290,CE,230440,CE,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,231330,CE,230440,CE,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,240310,RN,240310,RN,Mesmo municipio,1
G700,Miastenia Gravis,240325,RN,240810,RN,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,240610,RN,240810,RN,"Outro municipio, mesma UF",3
G700,Miastenia Gravis,240810,RN,240810,RN,Mesmo municipio,1
G700,Miastenia Gravis,241120,RN,241120,RN,Mesmo municipio,1
G700,Miastenia Gravis,241142,RN,241142,RN,Mesmo municipio,1
G700,Miastenia Gravis,241200,RN,240810,RN,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,241200,RN,241200,RN,Mesmo municipio,1
G700,Miastenia Gravis,250080,PB,251370,PB,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,250180,PB,251370,PB,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,250400,PB,250400,PB,Mesmo municipio,1
G700,Miastenia Gravis,250540,PB,251080,PB,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,250680,PB,250750,PB,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,250750,PB,250750,PB,Mesmo municipio,2
G700,Miastenia Gravis,250750,PB,251370,PB,"Outro municipio, mesma UF",9
G700,Miastenia Gravis,250880,PB,251080,PB,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,251080,PB,251080,PB,Mesmo municipio,1
G700,Miastenia Gravis,251250,PB,250400,PB,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,260005,PE,261160,PE,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,260220,PE,261160,PE,"Outro municipio, mesma UF",9
G700,Miastenia Gravis,260290,PE,261160,PE,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,260400,PE,261160,PE,"Outro municipio, mesma UF",3
G700,Miastenia Gravis,260740,PE,261160,PE,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,260760,PE,261160,PE,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,260790,PE,261160,PE,"Outro municipio, mesma UF",7
G700,Miastenia Gravis,260850,PE,261160,PE,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,260960,PE,261070,PE,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,260960,PE,261160,PE,"Outro municipio, mesma UF",5
G700,Miastenia Gravis,261070,PE,261160,PE,"Outro municipio, mesma UF",3
G700,Miastenia Gravis,261110,PE,261110,PE,Mesmo municipio,1
G700,Miastenia Gravis,261160,PE,261160,PE,Mesmo municipio,14
G700,Miastenia Gravis,261290,PE,260410,PE,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,261290,PE,261160,PE,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,261370,PE,261160,PE,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,270040,AL,270040,AL,Mesmo municipio,2
G700,Miastenia Gravis,270150,AL,270430,AL,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,270240,AL,292400,BA,Outra UF,1
G700,Miastenia Gravis,270420,AL,270430,AL,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,270430,AL,270430,AL,Mesmo municipio,5
G700,Miastenia Gravis,270770,AL,270770,AL,Mesmo municipio,1
G700,Miastenia Gravis,280460,SE,280030,SE,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,280760,SE,280210,SE,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,290070,BA,292740,BA,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,290205,BA,292740,BA,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,290500,BA,290500,BA,Mesmo municipio,1
G700,Miastenia Gravis,290650,BA,292740,BA,"Outro municipio, mesma UF",5
G700,Miastenia Gravis,291005,BA,290570,BA,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,291080,BA,291080,BA,Mesmo municipio,1
G700,Miastenia Gravis,291360,BA,291360,BA,Mesmo municipio,1
G700,Miastenia Gravis,291560,BA,291560,BA,Mesmo municipio,8
G700,Miastenia Gravis,291640,BA,292740,BA,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,291750,BA,291750,BA,Mesmo municipio,3
G700,Miastenia Gravis,291840,BA,291840,BA,Mesmo municipio,1
G700,Miastenia Gravis,291920,BA,291920,BA,Mesmo municipio,1
G700,Miastenia Gravis,292200,BA,292200,BA,Mesmo municipio,1
G700,Miastenia Gravis,292260,BA,291920,BA,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,292300,BA,293135,BA,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,292400,BA,292400,BA,Mesmo municipio,1
G700,Miastenia Gravis,292550,BA,291560,BA,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,292590,BA,291920,BA,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,292590,BA,292590,BA,Mesmo municipio,1
G700,Miastenia Gravis,292660,BA,292660,BA,Mesmo municipio,1
G700,Miastenia Gravis,292740,BA,291920,BA,"Outro municipio, mesma UF",3
G700,Miastenia Gravis,292740,BA,292740,BA,Mesmo municipio,5
G700,Miastenia Gravis,292760,BA,292400,BA,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,292900,BA,292900,BA,Mesmo municipio,1
G700,Miastenia Gravis,292930,BA,291080,BA,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,292970,BA,291080,BA,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,293010,BA,293010,BA,Mesmo municipio,2
G700,Miastenia Gravis,293015,BA,290390,BA,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,293070,BA,293070,BA,Mesmo municipio,1
G700,Miastenia Gravis,293130,BA,293130,BA,Mesmo municipio,1
G700,Miastenia Gravis,293330,BA,293330,BA,Mesmo municipio,2
G700,Miastenia Gravis,293360,BA,293360,BA,Mesmo municipio,1
G700,Miastenia Gravis,310160,MG,310160,MG,Mesmo municipio,3
G700,Miastenia Gravis,310160,MG,355030,SP,Outra UF,5
G700,Miastenia Gravis,310350,MG,317020,MG,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,310420,MG,312230,MG,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,310560,MG,310560,MG,Mesmo municipio,2
G700,Miastenia Gravis,310620,MG,310620,MG,Mesmo municipio,17
G700,Miastenia Gravis,310650,MG,312160,MG,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,310670,MG,310620,MG,"Outro municipio, mesma UF",3
G700,Miastenia Gravis,310740,MG,310620,MG,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,310740,MG,310740,MG,Mesmo municipio,1
G700,Miastenia Gravis,311120,MG,311120,MG,Mesmo municipio,1
G700,Miastenia Gravis,311760,MG,312230,MG,"Outro municipio, mesma UF",1
